Date,Close,High,Low,Open,Volume
2020-02-06,48.42487335205078,48.71218698657322,48.301737147836164,48.416662601645136,9347000
2020-02-07,48.58903503417969,48.6957528344785,48.309929109040084,48.334558220790726,8757800
2020-02-10,49.04874038696289,49.12262146008541,48.671127404995694,48.695753385542275,7984900
2020-02-11,48.91739273071289,49.089780843851585,48.6957495288992,49.02411052376745,7431200
2020-02-12,48.76963806152344,49.06516237584538,48.69575698294295,48.82710077469904,9179100
2020-02-13,48.93381881713867,49.122625322969554,48.605457770443124,48.74501231130779,8173200
2020-02-14,49.21293258666992,49.31143966373685,48.942034210381465,48.950244960169094,9965500
2020-02-18,48.86814498901367,49.19650603324865,48.80247465905647,49.097998972571354,10075700
2020-02-19,49.0651741027832,49.253980652841044,48.81890482581575,48.85173843298999,6265700
2020-02-20,49.02411651611328,49.139041938920045,48.52336734689846,48.99127978631623,7597200
2020-02-21,49.36069107055664,49.36069107055664,48.78606075632353,48.851731092287814,10842400
2020-02-24,48.14575958251953,49.089792180686956,48.08008611578619,48.5233726217865,14415500
2020-02-25,47.46440887451172,48.59725106216305,47.30022834809393,48.18680131186013,15915100
2020-02-26,47.283809661865234,47.99799447722017,47.18530259927537,47.59575234679671,15837800
2020-02-27,45.09201431274414,47.52187632514566,45.05096995991992,46.91441238778698,23754000
2020-02-28,43.909915924072266,44.238273847360155,42.34199799393283,44.189021881182676,40890600
2020-03-02,45.904701232910156,45.93753796639462,44.08230636528785,44.27111288559865,25698600
2020-03-03,46.01963424682617,47.193520964716846,45.67485477489092,46.59426148091232,27099200
2020-03-04,48.367393493652344,48.4330669519532,46.306937277447126,46.306937277447126,20526100
2020-03-05,46.57783126831055,47.751714477289404,46.12633411314649,47.44798258957386,17948500
2020-03-06,45.36290740966797,45.89649336569754,44.31215699574503,45.10021980618723,22353900
2020-03-09,42.57184982299805,43.983798006595464,42.259907127009114,42.72781960525093,27898300
2020-03-10,44.04945755004883,44.164382954239805,42.00541685778141,43.688262975236846,27457400
2020-03-11,42.859161376953125,43.22035915464265,41.980799178180355,42.97408680386051,22653900
2020-03-12,38.713623046875,40.987515199302955,38.32779925237237,39.846465314223515,31913100
2020-03-13,40.13795471191406,41.040582639677865,38.597690251789906,40.99917516750195,33697200
2020-03-16,37.47975158691406,39.64937279196409,34.092827252086956,34.978895904787535,28682300
2020-03-17,39.069698333740234,39.33468967462201,37.57083849523409,37.99317061653977,32106700
2020-03-18,37.14023971557617,37.388671948280006,34.440638305244306,37.049151477058096,35408300
2020-03-19,34.63938522338867,36.98290392238268,33.98518620732586,36.73447483597638,41956900
2020-03-20,31.716182708740234,34.838115494962494,31.061983913020878,34.73874452565897,51513500
2020-03-23,31.1033878326416,32.20475744411412,30.035139767862734,32.0971037302588,44978500
2020-03-24,32.66849899291992,34.28329231936583,32.155078610405845,34.13423427945105,49096200
2020-03-25,34.45718765258789,35.980889397565484,33.049419220986984,33.64565130000522,42511700
2020-03-26,36.676490783691406,37.48802709969657,35.152789107389985,35.475747082653236,37821700
2020-03-27,35.450904846191406,36.461183065427754,35.11138452123697,36.154787445089774,23297900
2020-03-30,37.26445388793945,37.72819045132136,35.641380654523125,35.641380654523125,23446000
2020-03-31,36.64337158203125,37.6867746710409,36.48603394861718,37.32241233942325,25373900
2020-04-01,34.8795280456543,36.14652162923544,34.61453662558631,35.177644182967505,21936400
2020-04-02,36.39494705200195,36.59368901770975,34.664220235809175,34.96233634331746,17621900
2020-04-03,36.29557418823242,36.71790321268542,35.86496240625199,36.08854947529643,14207100
2020-04-06,38.647377014160156,38.92893078740799,37.007741449580465,37.58741135437858,22850000
2020-04-07,38.5148811340332,40.24560808204442,38.49003917616432,40.16279944985026,21279600
2020-04-08,39.59967803955078,39.82326505891937,38.36581279359851,38.622521358878735,18937100
2020-04-09,40.57685089111328,41.18136278041745,40.0385852789789,40.113114315136784,19165300
2020-04-13,38.86267852783203,40.27872677566081,38.50659577653759,40.03857735568151,19586000
2020-04-14,40.510597229003906,40.78387138605767,38.86268216434389,39.69906067491331,21801900
2020-04-15,39.42578887939453,40.07998776430985,39.260168468676575,39.508597505280214,12893200
2020-04-16,39.003456115722656,39.62453027781344,38.72190236921697,39.25188830771621,17606800
2020-04-17,39.798431396484375,39.99717334911866,39.22704117503143,39.99717334911866,19844600
2020-04-20,38.531436920166016,39.7487431912612,38.349257328622876,39.57484319794654,18957900
2020-04-21,37.57912063598633,38.837831064029686,36.65164779914643,37.993169994200095,26863700
2020-04-22,37.82755661010742,38.21676408962122,37.6784985608871,38.13395230730632,15811600
2020-04-23,37.32241439819336,38.17535519097898,37.23960577792254,38.05114226057276,17668200
2020-04-24,37.62053680419922,37.88552822430923,37.36382498392837,37.678503479914106,15175000
2020-04-27,38.73845291137695,38.90407326921241,37.85238762974467,38.09253699065881,19175500
2020-04-28,38.70534133911133,39.74874449209234,38.56456289304971,39.66593587131237,17246700
2020-04-29,39.020015716552734,39.63281023647177,38.82127376773046,39.1442318037764,15780000
2020-04-30,38.0014533996582,38.920643572438685,37.84411576499026,38.920643572438685,20801100
2020-05-01,37.76131057739258,38.415509501205754,37.43835249471049,37.77787293534381,14290400
2020-05-04,37.38037872314453,37.661932436957315,36.93320462021608,37.529436757454015,22544200
2020-05-05,37.59568786621094,38.175354515746456,37.38866316024931,37.56256315510996,13370500
2020-05-06,37.05742645263672,37.78615438246738,37.03258449604537,37.595692011058155,11892900
2020-05-07,36.93320083618164,37.4631866588407,36.850392229581146,37.388657649321914,16466000
2020-05-08,38.18363952636719,38.27473090779739,37.16507829200006,37.33069869833257,13985100
2020-05-11,37.71162796020508,38.18364412174433,37.69506560168391,37.83584091069353,10874600
2020-05-12,37.115394592285156,37.968335497762006,37.098832234253486,37.76131076078632,13424400
2020-05-13,36.386653900146484,37.08225689931697,36.038853980034084,37.0242902459649,15854800
2020-05-14,36.18791961669922,36.48603570186902,35.798712154511264,35.9229282429808,18000800
2020-05-15,35.82355880737305,37.007740546037766,35.77387489262559,36.403228698018545,31579400
2020-05-18,37.2396125793457,37.587412638740794,36.54400930160856,37.11539646730634,26118500
2020-05-19,36.88351821899414,37.53771697431381,36.64336882897361,37.272722474292074,17839900
2020-05-20,38.0014533996582,38.233320052631214,37.28100832867332,37.430066365283466,22295900
2020-05-21,37.40522384643555,38.167076437365566,37.289290511911645,38.158796838733764,13193500
2020-05-22,37.28928756713867,37.52115737682192,36.97461230083731,37.446628359235554,13008400
2020-05-26,38.16707229614258,38.86267538675773,38.034576619784744,38.85439263007818,22223100
2020-05-27,38.697052001953125,38.99516804038617,38.23331559117441,38.920639030777906,18447600
2020-05-28,38.99517059326172,39.30156624884505,38.77158354979949,39.169070574083655,16230600
2020-05-29,38.6556510925293,39.077980078092246,38.20847699561831,38.6556510925293,51125000
2020-06-01,38.912357330322266,39.11109923923762,38.58111660353577,38.63908325688155,17010700
2020-06-02,38.83784103393555,39.15251635251599,38.55628727171582,39.053145365540416,15255100
2020-06-03,39.66593551635742,39.84811511223238,39.02001627605745,39.14423236506224,15508300
2020-06-04,39.6824951171875,39.97233160816716,39.235324141899945,39.69905747315317,13604700
2020-06-05,40.651371002197266,40.98261179216274,40.12966786363285,40.19591728520446,20504800
2020-06-08,41.280723571777344,41.38009770138897,40.966048304845785,41.02401496764613,19896700
2020-06-09,40.57685089111328,41.06542942616007,40.311859464540134,41.06542942616007,16713700
2020-06-10,40.26216506958008,40.800430583881706,40.22076075900605,40.70933920525099,15716600
2020-06-11,37.71162796020508,39.68250124002106,37.645378526120396,39.59141300657495,26070400
2020-06-12,38.1043701171875,38.64752580902119,37.611352903685514,38.614100156800056,21822700
2020-06-15,38.68930435180664,38.81464894756463,37.16011749684483,37.2436784355865,15622300
2020-06-16,39.0820426940918,39.85081343100203,38.59738038701312,39.74218486229411,18803500
2020-06-17,38.923274993896484,39.324373178631916,38.80628523415926,39.090396846802484,12602800
2020-06-18,39.265869140625,39.30764959241099,38.49709543965748,38.68928806798832,9380800
2020-06-19,38.455322265625,39.93437348980036,38.455322265625,39.91766066839419,30464600
2020-06-22,38.221351623535156,38.56395651550024,37.920527193976554,38.46367958055074,20876200
2020-06-23,38.137794494628906,38.68095016830728,38.08765920561865,38.43861897927259,14675300
2020-06-24,37.31051254272461,37.97065130491822,37.18516800472971,37.91215803722567,17631800
2020-06-25,37.544498443603516,37.58627890799815,36.79243733391978,37.16011307094076,13829700
2020-06-26,36.40805435180664,37.611349018663745,36.357915878653934,37.53614290275735,21955100
2020-06-29,37.068199157714844,37.24367904452877,36.391344067316865,36.76737467309352,17603900
2020-06-30,37.33559799194336,37.46094258975313,36.800800324893316,36.976280211710574,23679800
2020-07-01,37.45258712768555,38.04587813064956,37.36066817473281,37.54450608063829,14316500
2020-07-02,37.50271987915039,37.96231138606508,37.435868582616116,37.84532480477537,15111900
2020-07-06,37.795188903808594,37.82861455434988,37.27710407100062,37.719982783913444,15146000
2020-07-07,37.778465270996094,38.02079638662688,37.435860420072935,37.602985437323284,13043600
2020-07-08,37.66148376464844,37.75340269584232,37.160111833320904,37.719977050381814,13851200
2020-07-09,36.69216537475586,37.644774035139775,36.625317265987036,37.644774035139775,16087100
2020-07-10,37.72833251953125,37.811893439920674,36.65037943322584,36.667092254832674,15627800
2020-07-13,37.81189727783203,38.171215009737956,37.56956612140336,38.04587042878654,16705300
2020-07-14,38.329978942871094,38.38847222586863,37.32723193947131,37.52778261520921,17080100
2020-07-15,38.772857666015625,39.43299654833799,38.6057326474912,38.68929356293111,23738000
2020-07-16,38.56395721435547,39.01519067922567,38.38847416883622,38.65587295825745,13306100
2020-07-17,39.12382507324219,39.19903118706886,38.547246992334514,38.83135862371914,13899800
2020-07-20,38.53887939453125,39.132173339340085,38.313261109205826,39.04025442446923,16633200
2020-07-21,39.44135665893555,40.10149876415909,39.21573835002454,39.70875542779791,25681500
2020-07-22,40.510948181152344,40.54437382123955,39.299295822969135,40.051356786708915,29831200
2020-07-23,40.343833923339844,40.58616509710674,40.13492839857086,40.502604162257285,15935000
2020-07-24,40.519309997558594,40.77835076349704,40.168347118908905,40.44410389410829,16196800
2020-07-27,40.510948181152344,40.53601581739551,40.26026225578725,40.26026225578725,17346500
2020-07-28,40.26026916503906,41.17945211167117,40.19341787339198,40.39396856068819,13872700
2020-07-29,40.12657165527344,40.52766986107178,39.95944660594617,40.22684540981173,13758100
2020-07-30,39.85081100463867,40.302047638035425,39.44135802028023,39.834098182552324,17276500
2020-07-31,39.47479248046875,39.91767120790924,39.048623391201545,39.64191436336627,14849200
2020-08-03,38.68930435180664,39.575064965637544,38.630811057158375,39.39122707523129,14137500
2020-08-04,39.015193939208984,39.15725135100919,38.62245372748077,38.68094701832636,11717200
2020-08-05,39.458072662353516,39.49985312567406,39.115467762893076,39.190673871928055,10498700
2020-08-06,39.67533874511719,39.7171192145043,38.93999037085113,38.99012884670296,10745000
2020-08-07,39.9427375793457,40.17671394570457,39.44972039016716,39.666983931240004,11669700
2020-08-10,39.875885009765625,40.34383131489996,39.82574653951046,40.159996632587955,11888000
2020-08-11,40.05137252807617,40.65302153553375,39.859179803504055,40.49425127654037,16531600
2020-08-12,40.469181060791016,40.68644141766333,40.21013704621835,40.360549288532084,9562200
2020-08-13,40.427398681640625,40.71986514585872,40.15999986074254,40.3271217330698,9882900
2020-08-14,40.48587417602539,40.6864216097113,40.13491138560906,40.393955274067686,10075800
2020-08-17,40.28533935546875,40.73657603971273,40.27698453730656,40.37725829347903,9102400
2020-08-18,40.460811614990234,40.52766289829396,40.07642629892773,40.276976961194265,9829000
2020-08-19,39.58340072631836,40.42738046442931,39.45805937855369,40.21011702807357,17371000
2020-08-20,39.56670379638672,39.77560931418738,39.34944346043793,39.499855688266024,11308700
2020-08-21,39.508209228515625,39.69204709828042,39.249168434914466,39.558347698718336,14734100
2020-08-24,40.08479309082031,40.09314790924256,39.42465086787608,39.63355639253094,9257700
2020-08-25,40.03466033935547,40.15164693985939,39.81739996522615,40.10986646648596,7827800
2020-08-26,40.243553161621094,40.26026598321202,39.666975161135476,39.90930310509203,10124200
2020-08-27,40.30204391479492,40.795060964038505,40.27697627780367,40.31875673533728,10931600
2020-08-28,41.63904571533203,41.65575535017448,40.55273456716588,40.7365724268823,16420300
2020-08-31,41.38835525512695,41.83959188506367,41.23794304514805,41.61397357009531,18510800
2020-09-01,41.045753479003906,41.2379461645943,40.803425511391296,41.204523705794514,12588400
2020-09-02,42.77549362182617,42.91755103464288,41.246306855335256,41.246306855335256,26332600
2020-09-03,42.18218994140625,43.56932206306278,41.86465275086483,42.95096368887848,22289400
2020-09-04,42.650142669677734,43.00946034277309,42.01506823868123,42.566578566838935,21019500
2020-09-08,41.622337341308594,42.65015212679598,41.246306764265576,42.558233187113764,17776700
2020-09-09,41.93987274169922,42.41617709152666,41.405075098920705,41.44685556707927,15252300
2020-09-10,41.78110885620117,42.349332191657155,41.7393283848741,42.073575343136326,15439500
2020-09-11,42.66686248779297,42.78384906330899,41.86466290719931,42.11535206918521,18272300
2020-09-14,42.71739959716797,43.155440767470466,42.599466053903456,42.93642178904324,10911700
2020-09-15,43.003814697265625,43.28180368462161,42.82691436719272,42.961696030121836,12838400
2020-09-16,42.784793853759766,43.34076859103147,42.74267518843352,42.91957551087266,15353900
2020-09-17,42.58262634277344,42.65001878846989,42.06877019140834,42.30464053789726,13287100
2020-09-18,42.49838638305664,43.09647984127718,42.29621227186105,42.75110161196476,23816600
2020-09-21,41.35274124145508,42.136160712933346,40.94839622608703,41.90871603926721,17514800
2020-09-22,41.83290100097656,42.15300867539409,41.33589298547903,41.369589206670035,13034600
2020-09-23,40.6114387512207,42.05191841109424,40.57774253131236,41.8918661867022,17121200
2020-09-24,41.024208068847656,41.36116061655821,40.06388832702772,40.61143742210048,16788100
2020-09-25,41.04105758666992,41.074750593183424,40.41769037116824,40.60301636751033,12603400
2020-09-28,41.512794494628906,41.87502084900311,41.39486093059053,41.53806826795756,11215700
2020-09-29,41.209529876708984,41.74865972458,41.201107428929724,41.60545240474682,12426600
2020-09-30,41.58860778808594,41.79920434818241,41.184262778314526,41.504370449426744,15755900
2020-10-01,41.428550720214844,41.83289568275696,40.931542767901966,41.647569703215446,17577300
2020-10-02,41.58018493652344,41.76551093591531,40.89785093158392,41.07475126912246,13610100
2020-10-05,41.5970344543457,41.74023857621357,41.37801222702611,41.63915312469222,10628700
2020-10-06,41.22637939453125,41.89186526252191,41.13371961200008,41.74023548972788,10077400
2020-10-07,41.7486686706543,41.9171433699267,41.234812482906314,41.29377927034143,10135600
2020-10-08,42.50680923461914,42.57420167680625,41.73181543015848,41.87501954963331,12143900
2020-10-09,42.80164337158203,43.1554440281072,42.62473982987117,42.68370660595869,11407800
2020-10-12,43.03750991821289,43.40815867930961,42.81849092607579,42.826913373929884,11386500
2020-10-13,42.30463790893555,42.95327569793619,42.03507456979872,42.95327569793619,14365300
2020-10-14,42.220394134521484,42.53207933253554,41.82447481794811,42.16142735942655,10582100
2020-10-15,42.11089324951172,42.22882681931637,41.52964463626198,41.613885195728706,9961700
2020-10-16,42.14458465576172,42.41414800889771,42.009802979193715,42.1108916467062,13569800
2020-10-19,41.79920196533203,42.52365460491673,41.66442030309174,42.1445801756633,9930400
2020-10-20,42.32990646362305,42.6415884572215,41.94240958364136,42.02664691809014,10970700
2020-10-21,42.11089324951172,42.48154207081902,41.92556723213368,42.085619474947315,12517400
2020-10-22,42.69213104248047,43.130172233311505,42.439415836006305,43.10489846325035,20189200
2020-10-23,42.557350158691406,43.11332490842409,42.515231492421165,42.961695139092605,13491300
2020-10-26,41.950828552246094,42.54892193219134,41.4453981605779,42.40571783281631,14696400
2020-10-27,42.035064697265625,42.36359473883815,41.74022765508556,41.95924982509906,13892100
2020-10-28,40.40084457397461,41.403286287812534,40.24921478891422,41.27692706244602,19886200
2020-10-29,40.451385498046875,40.838882376792604,39.84486640891559,40.20709273009696,15369900
2020-10-30,40.485076904296875,40.535618013417356,39.90382844182785,40.2744803804337,15804000
2020-11-02,40.956809997558594,41.23479894429404,40.636705603281705,41.066321086889026,15156100
2020-11-03,41.57175827026367,42.085614373654366,41.27692438148953,41.46225037640378,15285100
2020-11-04,41.42012405395508,42.2962063915903,41.34431238792606,41.6391462450879,12930800
2020-11-05,41.647579193115234,42.29621705586232,41.563341845100844,41.91714256289988,12452400
2020-11-06,41.65599822998047,42.110887549178486,41.48752034730176,41.82447611265918,9294900
2020-11-09,44.284244537353516,44.865489888181,43.86305141585429,44.225277757419505,33442000
2020-11-10,45.47201156616211,45.724726810570054,44.183161570267515,44.28424702534096,29706700
2020-11-11,45.13505554199219,45.741571439707776,44.9244589854434,45.42988943578112,17399900
2020-11-12,44.65488815307617,44.8233660248433,44.317935622990035,44.68858437011922,15024400
2020-11-13,45.025535583496094,45.067654243838156,44.553798232700686,44.85705772868003,12447900
2020-11-16,45.36249542236328,46.011133179656966,44.882335547156636,45.91004773578407,14908200
2020-11-17,45.21929168701172,45.27825846421482,44.67173936904187,45.202443577318206,14248400
2020-11-18,44.31793212890625,45.505696371719864,44.27581346764719,45.27825174478348,15278200
2020-11-19,44.7559700012207,44.84020731757599,43.76195424367967,44.21684346427254,17189500
2020-11-20,44.36847686767578,44.857062375915504,44.30108764683645,44.806518050199905,15645600
2020-11-23,44.37690734863281,44.789674806407334,43.97256233933495,44.60435201888445,13191900
2020-11-24,44.831790924072266,45.14347289280426,44.66331305516781,44.76439849113125,13827600
2020-11-25,44.58750534057617,44.88233924845623,44.46957177742415,44.705438903728194,10194800
2020-11-27,44.39375305175781,44.80652048714978,44.317938165785044,44.73913126264527,8499300
2020-11-30,43.807945251464844,44.30885019617892,43.36647267115414,44.22395237042174,43203600
2020-12-01,44.1815071105957,44.42771535975098,43.969259290009035,44.266404943372486,18968800
2020-12-02,44.24093246459961,44.25791267743438,43.84190555959367,44.062645087801215,14913100
2020-12-03,44.809757232666016,44.94559570340528,44.06264726292233,44.06264726292233,17318900
2020-12-04,45.718177795410156,45.7351580091509,44.79277719772981,44.80975741147055,18122400
2020-12-07,44.98805236816406,45.65875306295728,44.74184410318374,45.64177284758157,16210900
2020-12-08,45.149356842041016,45.40405358007523,44.81825075873206,44.9455975084268,12485800
2020-12-09,45.27670669555664,45.505931492053534,44.99653801750197,45.31066388552061,11508400
2020-12-10,45.03898239135742,45.42951756503432,44.97955326660852,45.33613125374633,12097300
2020-12-11,45.29368591308594,45.45499633763916,44.80976111671605,44.82674133186085,10638100
2020-12-14,45.225772857666016,45.70969770289853,45.14936350112166,45.54839050070276,22292000
2020-12-15,45.70969009399414,46.032307683327474,45.50593076424554,45.66724117823455,16193700
2020-12-16,45.04747009277344,45.675721709322666,44.94558882632428,45.505922837218186,15679600
2020-12-17,45.225772857666016,45.59932791263552,45.12389479515528,45.2512415636324,12677300
2020-12-18,45.62479782104492,45.7096956629074,44.673925151230776,45.06446364427537,35480100
2020-12-21,44.83523941040039,44.99654661916053,44.13057495596566,44.72486961564591,14926600
2020-12-22,44.79277801513672,45.1493560329101,44.4786521518122,44.83523016958558,9689500
2020-12-23,45.064453125,45.32763831652611,44.94559164003495,44.95408336542604,7040300
2020-12-24,45.37008285522461,45.46347239366074,45.013508150625576,45.013508150625576,3265500
2020-12-28,45.98136520385742,46.21908171352796,45.61629871335221,45.718176754833216,9020500
2020-12-29,45.95589828491211,46.261535659849606,45.86250872716513,46.2275752318244,8320600
2020-12-30,46.21908187866211,46.38039228678164,45.87099560026749,45.88797581368242,8142700
2020-12-31,46.55868148803711,46.6350908320662,46.07475672206778,46.22757541012596,8495000
2021-01-04,44.79277801513672,46.3803940230993,44.17301477619064,46.07475664747774,25611100
2021-01-05,44.30036163330078,44.673916600095794,44.17301165623834,44.427711610363225,20323800
2021-01-06,42.89104461669922,44.164531678102485,42.61087590864087,44.12208275711806,38724500
2021-01-07,42.41560363769531,42.670300374363705,42.04204863982465,42.52597341108801,53225700
2021-01-08,43.366477966308594,43.40892688437031,42.31372730969599,42.47503449378843,29674000
2021-01-11,42.61935043334961,43.17968438465066,42.40710267545309,42.975925112066754,19304400
2021-01-12,42.54295349121094,42.763689798655626,42.24580460049748,42.48352436079718,18538700
2021-01-13,42.58539962768555,42.7551985200605,42.407112248081866,42.432580948412536,18864100
2021-01-14,41.79583740234375,42.60237970965892,41.78734891514115,42.585399496609234,34303600
2021-01-15,41.34587478637695,41.75339020033818,41.20154458886142,41.736409986592555,24366800
2021-01-19,41.18456268310547,41.63453023226679,40.95533790356841,41.37983351383546,29114500
2021-01-20,41.328895568847656,41.447753829287464,41.014769703593196,41.21003730840784,23115800
2021-01-21,41.55812072753906,41.676978979757855,41.14211360612881,41.41379053652733,19702500
2021-01-22,41.16758728027344,41.54963075318269,41.16758728027344,41.439264222124045,15400300
2021-01-25,41.413795471191406,41.464736116202644,40.95534262066972,41.1081580784137,16604200
2021-01-26,41.84678649902344,41.94017607034913,41.26947209323292,41.52416886316517,12922600
2021-01-27,41.20155334472656,41.87225735631142,40.946856561705,41.507190779810564,21242400
2021-01-28,41.72792053222656,42.025066169278794,41.269464487650644,41.33738210241492,17498900
2021-01-29,40.878929138183594,41.70244843138702,40.84496871161069,41.62603909092025,18670300
2021-02-01,41.15910339355469,41.33739081335616,40.90440661688898,40.98081597375322,12183600
2021-02-02,41.56660842895508,41.89771447920395,41.28644301668465,41.43076996632363,13319800
2021-02-03,41.405311584472656,41.676988577434905,41.32041050001869,41.55813029784458,12274100
2021-02-04,41.609066009521484,41.66000665811218,41.303431833912576,41.566617088351784,20597400
2021-02-05,42.15241241455078,42.262778933592614,41.82979486673834,42.02506244501727,12742000
2021-02-08,42.38164138793945,42.593889199149835,42.01657813221061,42.41560181500781,17833200
2021-02-09,42.194862365722656,42.466539284694655,42.1354332421128,42.322209099753344,14592900
2021-02-10,42.10997009277344,42.941984474242076,42.05054095676068,42.79765425917894,22965400
2021-02-11,42.704261779785156,42.95047003427619,42.27976612941225,42.288257856060795,21928600
2021-02-12,43.035362243652344,43.17120070447016,42.78066553444949,42.933484207700076,13137100
2021-02-16,42.67878723144531,43.06083391218122,42.58539768297161,42.975932850548595,15093400
2021-02-17,42.559940338134766,42.8655777642628,42.356180974501,42.44957054788959,12794300
2021-02-18,43.103294372558594,43.17121200141785,42.47503930272307,42.58540909309523,12747100
2021-02-19,42.54295349121094,43.15422824820347,42.424095230383436,43.12026781978283,15968800
2021-02-22,42.98442840576172,43.196676220787104,42.16939433469431,42.32221302060416,14370900
2021-02-23,42.90801239013672,43.731531582090525,42.80613112294406,43.29854753177619,16222300
2021-02-24,43.05234146118164,43.21365185624305,42.55992826658796,42.78066454582424,14442000
2021-02-25,42.593894958496094,43.08631150163583,42.43258776607705,42.84859495730355,14211100
2021-02-26,41.59209060668945,42.627857924754785,41.57511038984966,42.6193694356575,23638400
2021-03-01,42.36466598510742,42.82311881296412,41.94017034693458,41.97412753661843,13901200
2021-03-02,42.534454345703125,42.92499272713124,42.194859836664776,42.31371807676041,11755100
2021-03-03,42.432579040527344,42.92499548240988,42.20335103192455,42.21184275741596,15410700
2021-03-04,42.39862060546875,43.37496180955867,42.126943672593114,42.712749690504864,22036400
2021-03-05,43.120269775390625,43.256108256589044,42.36466802130912,42.492014775694905,21310800
2021-03-08,43.84190368652344,44.56354812727007,43.434388311832734,43.697576741560695,25084900
2021-03-09,43.17969512939453,44.04566658573608,43.145734702405946,43.909828116426304,23082700
2021-03-10,43.6721076965332,43.833418102933365,43.06083621333402,43.451371401781046,21331600
2021-03-11,43.19668197631836,43.66362658386104,43.13725283928448,43.6466463677592,17417700
2021-03-12,43.11106872558594,43.3850069437856,42.97409961648611,43.30796161581687,17598600
2021-03-15,43.684635162353516,43.76168050674716,43.20524481110582,43.23092550403642,13411900
2021-03-16,43.84727478027344,44.104091427438014,43.69318413885453,43.830153235049025,14214200
2021-03-17,43.86440658569336,44.189706224244645,43.78736124696245,43.872965727507186,17502700
2021-03-18,43.29084396362305,43.8215989009339,43.222361035712666,43.71031373487936,18007300
2021-03-19,43.496299743652344,43.727435750824064,42.948419986503744,43.19667754223649,67845700
2021-03-22,43.65894317626953,43.7274293605051,43.07682367267119,43.07682367267119,17911400
2021-03-23,43.992801666259766,44.215378481746065,43.51341147709065,43.65038056908193,16936700
2021-03-24,44.104103088378906,44.42084359477338,43.787362581984425,43.804480866134,14997400
2021-03-25,44.53211975097656,44.566362841033026,43.804468782480384,44.25818156172649,17091900
2021-03-26,45.40530014038086,45.46522391674524,44.30954408914452,44.634846921980376,17126700
2021-03-29,46.09870910644531,46.17575443553068,45.12280378176487,45.13992532885064,17514100
2021-03-30,45.49946975708008,46.04734618300417,45.31113601106826,46.013103089983645,14871800
2021-03-31,45.122798919677734,45.51658466341549,44.943027593049734,45.39673711233016,15826500
2021-04-01,44.95159149169922,45.49947120060656,44.90878925686615,45.33681813639922,15834700
2021-04-05,45.20841979980469,45.55940341536348,44.76326929082249,44.814630675888495,16368700
2021-04-06,45.53370666503906,45.927495678324604,45.28545242056014,45.4052999728467,15614300
2021-04-07,45.610755920410156,45.79908967059,45.473786810897856,45.610755920410156,10062700
2021-04-08,45.47378921508789,45.69636607081369,45.34538250503193,45.51659145177321,9695600
2021-04-09,45.525150299072266,45.61075476574989,45.208409853643744,45.516587893043855,10828200
2021-04-12,45.67068099975586,45.84189320791265,45.45666655596019,45.65356271798131,8565300
2021-04-13,45.44810104370117,45.61931322785571,45.20840594524529,45.40529881406273,11071700
2021-04-14,45.439544677734375,45.53370828244655,45.071439602292514,45.353936947631034,9787600
2021-04-15,45.653564453125,45.93606183155944,45.47378983164703,45.48235223846099,13078100
2021-04-16,45.95318603515625,46.055912063650496,45.69636933111985,46.004550682204155,17974100
