Date,Close,High,Low,Open,Volume,MA20,MA50,MA200,DailyReturn,CumReturn,BB_Upper,BB_Lower,RSI14
2021-03-31,45.122798919677734,45.51658466341549,44.943027593049734,45.39673711233016,15826500,43.9559,42.8382,42.0079,-0.008279,0.999593,45.833,42.0788,68.53
2021-04-01,44.95159149169922,45.49947120060656,44.90878925686615,45.33681813639922,15834700,44.0836,42.9106,42.0372,-0.003794,0.9958,45.8593,42.3079,67.42
2021-04-05,45.20841979980469,45.55940341536348,44.76326929082249,44.814630675888495,16368700,44.188,42.9836,42.0687,0.005713,1.001489,45.9708,42.4052,65.34
2021-04-06,45.53370666503906,45.927495678324604,45.28545242056014,45.4052999728467,15614300,44.2725,43.0709,42.1,0.007195,1.008695,46.1445,42.4005,66.44
2021-04-07,45.610755920410156,45.79908967059,45.473786810897856,45.610755920410156,10062700,44.3941,43.1549,42.1358,0.001692,1.010402,46.2829,42.5053,66.83
2021-04-08,45.47378921508789,45.69636607081369,45.34538250503193,45.51659145177321,9695600,44.4842,43.2274,42.172,-0.003003,1.007367,46.3997,42.5687,72.97
2021-04-09,45.525150299072266,45.61075476574989,45.208409853643744,45.516587893043855,10828200,44.6006,43.3139,42.209,0.001129,1.008505,46.4691,42.7321,72.07
2021-04-12,45.67068099975586,45.84189320791265,45.45666655596019,45.65356271798131,8565300,44.7286,43.3927,42.2508,0.003197,1.011729,46.5164,42.9408,71.96
2021-04-13,45.44810104370117,45.61931322785571,45.20840594524529,45.40529881406273,11071700,44.8168,43.4841,42.2903,-0.004874,1.006798,46.5612,43.0724,66.28
2021-04-14,45.439544677734375,45.53370828244655,45.071439602292514,45.353936947631034,9787600,44.8964,43.5697,42.3355,-0.000188,1.006608,46.5994,43.1934,65.29
2021-04-15,45.653564453125,45.93606183155944,45.47378983164703,45.48235223846099,13078100,44.9858,43.6515,42.3784,0.00471,1.011349,46.648,43.3236,63.51
2021-04-16,45.95318603515625,46.055912063650496,45.69636933111985,46.004550682204155,17974100,45.119,43.7424,42.4215,0.006563,1.017987,46.6291,43.6089,57.66
2021-04-19,46.227108001708984,46.53528924421644,45.62786705967786,46.227108001708984,19352900,45.2555,43.8348,42.4653,0.005961,1.024055,46.6361,43.8749,52.03
2021-04-20,46.37264633178711,46.73219228165705,46.064468287671474,46.09014897494749,14419200,45.3912,43.9192,42.5097,0.003148,1.027279,46.6381,44.1443,66.14
2021-04-21,46.74930953979492,46.86059795045044,46.432569118576254,46.432569118576254,13866500,45.529,44.0066,42.5545,0.008123,1.035624,46.7337,44.3243,80.06
2021-04-22,46.603782653808594,46.97188774692025,46.50105663835453,46.629466606872974,12558900,45.654,44.0947,42.5986,-0.003113,1.0324,46.7501,44.5579,80.83
2021-04-23,46.62946701049805,46.73219302684131,46.372647071238106,46.569543228831044,9020500,45.7589,44.1851,42.6434,0.000551,1.032968,46.8031,44.7147,79.02
2021-04-26,45.93605422973633,46.663701939640355,45.867571314564586,46.6294621148549,11684600,45.7854,44.2498,42.6896,-0.014871,1.017607,46.8187,44.7521,57.14
2021-04-27,45.86758041381836,45.97030643975528,45.64500354775331,45.850458865228624,9852400,45.7738,44.3064,42.7303,-0.001491,1.01609,46.7975,44.7501,54.57
2021-04-28,45.87614059448242,46.269926424161724,45.74773060995147,46.210002635541024,10868100,45.7927,44.3703,42.7707,0.000187,1.01628,46.809,44.7764,57.51
2021-04-29,46.449684143066406,46.53529186280261,45.73915803005925,45.83332488896877,15391000,45.859,44.4481,42.8113,0.012502,1.028985,46.8643,44.8537,64.44
2021-04-30,46.209999084472656,46.45825662716732,45.96174154177799,46.441135079505486,14912600,45.9219,44.5103,42.8484,-0.00516,1.023676,46.842,45.0018,58.18
2021-05-03,46.63802719116211,46.91196541792008,46.36408896440413,46.45825584215242,10417900,45.9934,44.5922,42.8888,0.009263,1.033158,46.9022,45.0846,66.99
2021-05-04,46.34696578979492,46.75787311550498,46.17575358768212,46.71507088137706,14151000,46.0341,44.6594,42.9249,-0.006241,1.02671,46.9289,45.1393,61.99
2021-05-05,46.227108001708984,46.4325632519141,45.978850526844596,46.346955536995125,9665900,46.0649,44.7258,42.9634,-0.002586,1.024055,46.9406,45.1892,57.77
2021-05-06,46.68939971923828,46.74932351236279,46.26992990176491,46.329853694889415,11572700,46.1257,44.7986,42.9996,0.01,1.034296,46.9974,45.254,59.56
2021-05-07,46.66371154785156,46.886288415590904,46.36409260928111,46.60378776013747,10637500,46.1826,44.8799,43.0304,-0.00055,1.033727,47.0377,45.3275,56.06
2021-05-10,47.00613021850586,47.511204414072296,46.9376472976432,46.980449531382504,15545800,46.2494,44.9882,43.0637,0.007338,1.041312,47.1439,45.3549,58.33
2021-05-11,46.50106430053711,47.203031508741546,46.269928278479306,47.108864618391884,12986700,46.302,45.071,43.0936,-0.010745,1.030123,47.1184,45.4856,46.84
2021-05-12,46.261356353759766,46.706506725210104,46.124387259898185,46.535294541482926,15836500,46.3431,45.1455,43.1224,-0.005155,1.024813,47.0525,45.6337,45.74
2021-05-13,46.66371154785156,46.89484755714942,46.08159521942918,46.201442794857364,15475800,46.3936,45.2301,43.1544,0.008697,1.033726,47.037,45.7502,50.39
2021-05-14,46.85204315185547,47.16878362449931,46.81780005600171,46.99757467643325,11725300,46.4386,45.3192,43.188,0.004036,1.037898,47.078,45.7992,61.76
2021-05-17,46.775001525878906,47.10030443106695,46.655153946494266,46.946213753114804,12119800,46.466,45.3923,43.2226,-0.001644,1.036192,47.1142,45.8178,61.62
2021-05-18,46.518184661865234,46.706518437753466,46.31272933675066,46.5609869021303,13232500,46.4732,45.4458,43.2578,-0.00549,1.030503,47.1202,45.8262,57.73
2021-05-19,46.37264633178711,46.38120873794654,45.89325608609536,46.32984409779336,15126100,46.4544,45.5097,43.2962,-0.003129,1.027279,47.0894,45.8194,48.97
2021-05-20,46.7835578918457,46.91196459648939,46.32984505842132,46.32984505842132,10948400,46.4634,45.5719,43.3351,0.008861,1.036381,47.1123,45.8145,57.36
2021-05-21,46.75787353515625,47.18590241147925,46.41545239345855,46.91196419188062,16033200,46.4698,45.6431,43.3716,-0.000549,1.035812,47.1281,45.8115,51.72
2021-05-24,46.91196060180664,47.02324901550228,46.646584808779785,46.766432362482355,10326100,46.5186,45.7191,43.4078,0.003295,1.039225,47.1546,45.8826,58.42
2021-05-25,46.90340805053711,46.92908873976631,46.52674052530147,46.92908873976631,11916500,46.5704,45.7835,43.4426,-0.000182,1.039036,47.1493,45.9915,60.42
2021-05-26,47.108863830566406,47.125985379943806,46.73219954106859,47.066061589923734,16064300,46.632,45.8487,43.4787,0.00438,1.043587,47.1599,46.1041,57.02
2021-05-27,47.50265121459961,47.571134144027255,46.89484766332109,47.262952797599056,59109600,46.6847,45.9215,43.516,0.008359,1.052311,47.3324,46.037,62.5
2021-05-28,47.3314323425293,47.69097501911187,47.25438701674717,47.38279371598335,17011600,46.7408,46.0023,43.5503,-0.003604,1.048518,47.4093,46.0723,55.11
2021-06-01,47.322872161865234,47.6396158858647,47.16878150305501,47.37423680333571,13304000,46.775,46.0788,43.5848,-0.000181,1.048328,47.4899,46.0601,65.29
2021-06-02,47.51121139526367,47.562576042658904,47.305756071284314,47.51121139526367,11328500,46.8332,46.1559,43.6199,0.00398,1.052501,47.5898,46.0766,73.7
2021-06-03,47.631046295166016,47.7166540180377,47.16877438846107,47.237260566758415,17364300,46.9034,46.2287,43.6566,0.002522,1.055155,47.6834,46.1234,70.55
2021-06-04,48.144691467285156,48.35014350781053,47.75090240267579,47.853631688539785,18935100,46.9762,46.3095,43.6951,0.010784,1.066534,47.9253,46.0271,74.12
2021-06-07,47.97347640991211,48.23029307813111,47.77658352209083,48.204612390989546,14010800,47.0417,46.3783,43.737,-0.003556,1.062741,48.0769,46.0065,71.6
2021-06-08,47.639610290527344,48.15324358250035,47.55400256479796,48.15324358250035,10968300,47.0733,46.423,43.7774,-0.006959,1.055346,48.1421,46.0045,69.67
2021-06-09,47.494083404541016,47.87074763754792,47.494083404541016,47.72521938806837,9838800,47.123,46.4509,43.8173,-0.003055,1.052122,48.1719,46.0741,69.67
2021-06-10,47.86219024658203,48.041961596252385,47.73378027361677,47.86219024658203,12444400,47.203,46.4981,43.8562,0.007751,1.060277,48.2189,46.1871,69.21
2021-06-11,48.07620620727539,48.11900844441322,47.64817730469437,47.9306779478865,11825800,47.2737,46.5572,43.8964,0.004472,1.065018,48.3274,46.22,72.0
2021-06-14,47.91233444213867,48.050335635751395,47.610457859300844,48.03308507527381,9710800,47.3267,46.6164,43.9347,-0.003409,1.061387,48.3977,46.2557,66.64
2021-06-15,47.79158020019531,48.119334244104365,47.60182733947833,48.11070731941301,11154200,47.3775,46.6681,43.9722,-0.00252,1.058713,48.4346,46.3204,64.24
2021-06-16,47.153324127197266,47.83470642970855,47.12744993273992,47.81745587000104,15211700,47.4093,46.7005,43.9998,-0.013355,1.044574,48.3934,46.4252,50.63
2021-06-17,47.39482498168945,47.56732727512186,47.13607318664463,47.15332045480105,10658400,47.4604,46.7362,44.0298,0.005122,1.049924,48.3155,46.6053,48.41
2021-06-18,46.3770637512207,47.11019436470691,46.33393900164048,47.01531794150594,31445600,47.44,46.7542,44.0565,-0.021474,1.027378,48.3781,46.5019,38.76
2021-06-21,46.88593292236328,46.94630821594798,46.575429532380994,46.76518233519389,14404300,47.4464,46.7814,44.077,0.010972,1.03865,48.3665,46.5263,45.4
2021-06-22,47.058441162109375,47.30856600014274,46.79968611071179,46.86868833513972,13072800,47.4538,46.8092,44.1014,0.003679,1.042471,48.3582,46.5494,45.21
2021-06-23,46.678951263427734,47.09295487910994,46.67032762756714,47.058457045459285,12339200,47.4425,46.8338,44.1215,-0.008064,1.034065,48.3806,46.5044,40.46
2021-06-24,46.91182327270508,46.93769746738359,46.57544558105295,46.799696278751746,11488400,47.4327,46.8633,44.148,0.004989,1.039224,48.3895,46.4759,36.91
2021-06-25,46.851436614990234,46.98081413747459,46.58405793728586,46.78243768248376,18880300,47.4001,46.8872,44.1725,-0.001287,1.037886,48.3906,46.4096,37.8
2021-06-28,46.79970169067383,46.894578135743714,46.575450967042656,46.79107805485304,10556900,47.3735,46.9042,44.1976,-0.001104,1.036741,48.3997,46.3473,40.27
2021-06-29,46.45468521118164,46.86868869026467,46.333934607724984,46.68756278507969,12300900,47.3301,46.9087,44.2166,-0.007372,1.029098,48.4357,46.2245,38.49
2021-06-30,46.67031478881836,46.73069009385841,46.359811339922445,46.40293608777858,14614200,47.2881,46.9147,44.2363,0.004642,1.033875,48.4281,46.1481,36.34
2021-07-01,46.54093933105469,46.9894439672207,46.45468983149517,46.868693351754374,13214700,47.2336,46.9105,44.254,-0.002772,1.031009,48.4083,46.0589,32.06
2021-07-02,46.730690002441406,46.963567588657774,46.575438278297156,46.575438278297156,10604600,47.1629,46.913,44.2737,0.004077,1.035212,48.2752,46.0506,36.27
2021-07-06,46.47194290161133,46.65306883460206,46.18731361530502,46.5668193303801,15278200,47.0878,46.9099,44.2932,-0.005537,1.02948,48.1721,46.0035,35.15
2021-07-07,46.851436614990234,46.90318828202539,46.33393310546695,46.33393310546695,14377700,47.0484,46.9282,44.315,0.008166,1.037887,48.1052,45.9916,46.39
2021-07-08,46.68757629394531,46.722074126195324,46.351198575498735,46.584072926570876,11943900,47.0081,46.9446,44.3416,-0.003497,1.034258,48.0548,45.9614,41.39
2021-07-09,46.97220230102539,47.023953984682116,46.730701024376955,46.79107634353906,10847000,46.9636,46.9665,44.3673,0.006096,1.040562,47.93,45.9972,58.82
2021-07-12,46.989444732666016,47.09294479186493,46.80831880651603,46.85144355699828,15107600,46.9092,46.9773,44.3992,0.000367,1.040944,47.7222,46.0962,51.8
2021-07-13,47.455196380615234,47.696697597396685,47.22231879720142,47.39482107641987,15170800,46.8864,47.0022,44.4314,0.009912,1.051262,47.6004,46.1724,56.25
2021-07-14,48.52471160888672,48.60233748125387,47.40345156707844,47.455203245392475,22002700,46.923,47.0399,44.4688,0.022537,1.074955,47.8699,45.9761,73.88
2021-07-15,48.679954528808594,48.70583200837837,48.222826302297854,48.50745554611509,15068200,46.9994,47.0866,44.5046,0.003199,1.078393,48.2285,45.7703,73.35
2021-07-16,48.64546203613281,48.88696327052906,48.52470812872714,48.69721042052769,14860500,47.0619,47.135,44.5418,-0.000709,1.077629,48.4873,45.6365,73.85
2021-07-19,48.06757354736328,48.602327620617345,47.575944218851035,48.36945334097017,19527000,47.1464,47.1625,44.5742,-0.01188,1.064826,48.601,45.6918,64.79
2021-07-20,48.153831481933594,48.58508555593175,47.886452771580046,48.06757869300948,16257900,47.2098,47.1923,44.6078,0.001795,1.066738,48.7259,45.6937,71.09
2021-07-21,48.774837493896484,49.645972608445604,48.67133743233884,49.447596119540265,20918200,47.2956,47.2277,44.6438,0.012896,1.080494,48.9624,45.6288,73.74
2021-07-22,48.70583724975586,48.93871484970136,48.343582108660335,48.83521150069833,13402700,47.397,47.2718,44.6793,-0.001415,1.078966,49.1502,45.6438,74.75
2021-07-23,49.17158508300781,49.44759070059355,48.688582655199134,48.809333262151306,12144000,47.51,47.33,44.7191,0.009562,1.089283,49.4161,45.6039,76.25
2021-07-26,49.2147102355957,49.26645861256677,48.783456213065726,49.06808215702783,8681100,47.6281,47.381,44.7564,0.000877,1.090238,49.6517,45.6045,80.93
2021-07-27,49.3872184753418,49.62872301059517,49.0939655534116,49.25784421844205,12794400,47.7575,47.4317,44.7908,0.003505,1.094059,49.8862,45.6288,80.0
2021-07-28,48.938716888427734,49.300968754406675,48.843840459659624,49.15434393918882,9858000,47.8817,47.475,44.8215,-0.009081,1.084124,49.98,45.7834,74.95
2021-07-29,49.206085205078125,49.37858747876591,49.04220985468869,49.223335761467624,9599100,48.0085,47.5288,44.8523,0.005463,1.090047,50.1051,45.9119,74.86
2021-07-30,49.1888427734375,49.37859563485714,49.07671907369657,49.29234612887062,11727000,48.1409,47.5851,44.8868,-0.00035,1.089665,50.1809,46.1009,74.47
2021-08-02,49.05947494506836,49.36997847165237,48.91284681742228,49.335477348652326,9778000,48.2573,47.6306,44.9209,-0.00263,1.086799,50.2229,46.2917,69.29
2021-08-03,49.09395980834961,49.16296203612087,48.94733500964665,49.16296203612087,8825500,48.3884,47.6773,44.9559,0.000703,1.087563,50.196,46.5808,59.12
2021-08-04,48.3867073059082,49.119841228850795,48.30908143854269,48.94733893579327,11888400,48.4652,47.7068,44.9871,-0.014406,1.071896,50.1221,46.8083,46.01
2021-08-05,48.73171615600586,48.80934203016356,48.5505902130405,48.6799644764981,9806800,48.5674,47.7434,45.0217,0.00713,1.079539,49.9995,47.1353,51.08
2021-08-06,48.852474212646484,48.93872702494079,48.67997187826626,48.81797308772877,10409300,48.6614,47.7783,45.0544,0.002478,1.082214,49.8842,47.4386,61.13
2021-08-09,48.861083984375,49.05946044769148,48.6713311541561,48.99045822208198,8859900,48.755,47.8054,45.0881,0.000176,1.082404,49.6921,47.8179,60.25
2021-08-10,48.99046325683594,49.30959035755854,48.86971263981698,49.024964373186364,10906900,48.8318,47.8386,45.1196,0.002648,1.08527,49.5455,48.1181,53.64
2021-08-11,48.930091857910156,49.318221222345706,48.9128412983566,49.06809304413081,8370700,48.852,47.8708,45.1515,-0.001232,1.083933,49.5519,48.1521,53.8
2021-08-12,49.024967193603516,49.145717817569285,48.93009076328535,48.93009076328535,6169200,48.8693,47.901,45.1868,0.001939,1.086035,49.5683,48.1703,47.16
2021-08-13,49.3613395690918,49.421714874588716,48.96458662148137,48.99908773611028,7714200,48.9051,47.9356,45.2235,0.006861,1.093486,49.6288,48.1814,52.55
2021-08-16,49.57697296142578,49.58559988629362,49.18884359756806,49.33547170845111,7972000,48.9805,47.9643,45.2693,0.004368,1.098263,49.6491,48.3119,53.25
2021-08-17,49.40447235107422,49.645976902541015,49.1715947247712,49.5597241019429,10346400,49.0431,47.9929,45.3141,-0.003479,1.094442,49.6128,48.4734,58.82
2021-08-18,48.73171615600586,49.36134678408152,48.66271391666218,49.32684566440968,13873700,49.0409,48.0147,45.3553,-0.013617,1.079539,49.6152,48.4666,42.21
2021-08-19,49.04221725463867,49.14571731838552,48.25733491662569,48.35221134598017,9223700,49.0577,48.0457,45.3958,0.006372,1.086418,49.6099,48.5055,47.8
2021-08-20,48.852474212646484,49.18885195507334,48.80072581547827,49.02497654702672,10543600,49.0418,48.0655,45.4322,-0.003869,1.082214,49.5986,48.485,46.95
2021-08-23,48.679954528808594,48.94733321631504,48.628206150083415,48.87833099107188,8912800,49.015,48.0776,45.4685,-0.003531,1.078393,49.588,48.442,44.15
2021-08-24,48.309085845947266,48.85246696708036,48.21421270180722,48.85246696708036,12067200,48.9611,48.0855,45.5018,-0.007619,1.070177,49.5871,48.3351,48.79
2021-08-25,48.36083221435547,48.44708171417682,48.06757930867236,48.35220858045634,11270700,48.9322,48.0969,45.5353,0.001071,1.071323,49.6134,48.251,43.62
2021-08-26,47.90370178222656,48.28320417061352,47.87782430128135,48.25732997987568,10331500,48.8671,48.1119,45.5534,-0.009452,1.061197,49.6753,48.0589,35.37
2021-08-27,47.99858093261719,48.11933154987337,47.82607864073369,48.007204566617965,8844100,48.8076,48.124,45.566,0.001981,1.063299,49.6881,47.9271,37.05
2021-08-30,48.455711364746094,48.47296192372251,47.98995614300607,48.033080895343254,10034700,48.7774,48.1656,45.5826,0.009524,1.073426,49.6629,47.8919,42.69
2021-08-31,48.56783676147461,48.74896268948009,48.30045804141348,48.43845921849493,14185700,48.7511,48.1992,45.6022,0.002314,1.07591,49.6282,47.874,45.12
2021-09-01,48.89558792114258,48.990464348115886,48.54195969619235,48.62821248898973,9518900,48.7766,48.2359,45.6215,0.006748,1.08317,49.6386,47.9146,48.36
2021-09-02,48.964595794677734,49.18884650136285,48.65409228526142,48.964595794677734,11653200,48.7882,48.2817,45.6396,0.001411,1.084698,49.654,47.9224,44.6
2021-09-03,48.930091857910156,48.964592977017276,48.516088299248175,48.69721423924883,13220400,48.7921,48.322,45.6581,-0.000705,1.083934,49.6598,47.9244,40.74
2021-09-07,48.015830993652344,48.89558977224611,47.87782981015966,48.81796390089349,20035300,48.7498,48.3453,45.6766,-0.018685,1.06368,49.6832,47.8164,33.6
2021-09-08,48.662715911865234,48.714467593494845,47.96408630600949,47.96408630600949,12040100,48.7334,48.3826,45.6961,0.013472,1.07801,49.6605,47.8063,49.18
2021-09-09,48.17970657348633,48.66270903965379,48.127954899165154,48.45570892278417,12545400,48.6959,48.4171,45.7152,-0.009926,1.06731,49.6498,47.742,40.16
2021-09-10,47.96406936645508,48.412573911555235,47.88644351652992,48.30907058485047,10573700,48.6429,48.4429,45.7331,-0.004476,1.062533,49.6369,47.6489,39.92
2021-09-13,48.36083221435547,48.645461486139446,48.076206232779,48.076206232779,20274300,48.5928,48.4793,45.7508,0.008272,1.071322,49.5339,47.6517,46.56
2021-09-14,48.39559555053711,48.64761148451517,48.27393360035171,48.59546922799021,13918900,48.5338,48.5126,45.7698,0.000719,1.072092,49.3555,47.7121,51.01
2021-09-15,48.560707092285156,48.664988281820925,48.160956454826085,48.38690289969937,15746000,48.4916,48.5544,45.7906,0.003412,1.07575,49.2045,47.7787,52.27
2021-09-16,48.100128173828125,48.6563022842047,47.63954985550945,48.42166710835195,17430400,48.46,48.5794,45.8121,-0.009485,1.065547,49.184,47.736,52.23
2021-09-17,47.309322357177734,47.96108563166238,47.24849138342899,47.813354213998124,33370200,48.3734,48.5918,45.8277,-0.016441,1.048028,49.21,47.5368,43.25
2021-09-20,46.97909164428711,47.27455775456712,46.692314251204024,47.022541860349676,27542500,48.2797,48.592,45.8414,-0.00698,1.040713,49.2916,47.2678,35.18
2021-09-21,46.970401763916016,47.63954573005987,46.87480929517559,47.26586788773228,16418200,48.1942,48.5916,45.8522,-0.000185,1.04052,49.3433,47.0451,33.63
2021-09-22,47.03993225097656,47.413610152772925,46.979101273013406,47.370156612765236,12719700,48.1308,48.5833,45.8589,0.00148,1.04206,49.3882,46.8734,29.92
2021-09-23,46.96172332763672,47.4657519344706,46.926961819568206,47.152904991933774,13836200,48.0608,48.552,45.8687,-0.001663,1.040327,49.4162,46.7054,28.37
2021-09-24,46.831363677978516,47.13552186431032,46.805294207593306,46.926956156110236,9682200,48.0072,48.515,45.8771,-0.002776,1.037439,49.4694,46.545,27.79
2021-09-27,46.588035583496094,47.14420633520095,46.55327408275475,46.79659795786583,12429500,47.9367,48.4739,45.8837,-0.005196,1.032049,49.5308,46.3426,32.39
2021-09-28,45.74509048461914,46.45768472230962,45.5625975660729,46.45768472230962,19926100,47.8011,48.4274,45.8872,-0.018094,1.013375,49.6499,45.9523,15.67
2021-09-29,46.02317428588867,46.19697848017107,45.67556921236316,45.74508890105255,13941500,47.6739,48.3848,45.8909,0.006079,1.019535,49.6467,45.7011,23.34
2021-09-30,45.59735870361328,46.34471443838033,45.562597200824264,46.20566842722426,17672000,47.509,48.3213,45.8927,-0.009252,1.010102,49.5997,45.4183,22.19
2021-10-01,46.0753173828125,46.2317408290285,45.6842587672725,45.86675168284472,16277400,47.3645,48.2687,45.8946,0.010482,1.02069,49.4308,45.2982,23.65
2021-10-04,46.04924011230469,46.518507056415345,45.536519639909294,46.11007107385679,18973400,47.2205,48.2062,45.8996,-0.000566,1.020113,49.2281,45.2129,22.89
2021-10-05,46.127464294433594,46.466380690444986,45.9971103044109,46.07532203541658,17173100,47.1261,48.1445,45.9041,0.001699,1.021846,49.1537,45.0985,21.31
2021-10-06,46.67494201660156,46.727084274412256,45.63212006566489,45.858066534471625,21284500,47.0267,48.0902,45.9093,0.011869,1.033974,48.9281,45.1253,33.53
2021-10-07,46.82267761230469,47.170282725612694,46.76184663459979,46.91827009585228,13774400,46.9588,48.0479,45.9193,0.003165,1.037247,48.7822,45.1354,43.4
2021-10-08,47.0312385559082,47.26587374049625,46.84005690979315,46.92695735666003,13786800,46.9122,48.0044,45.9304,0.004454,1.041866,48.674,45.1504,50.73
2021-10-11,47.126827239990234,47.26586993279982,46.93564229423732,47.10944648900912,12378500,46.8505,47.9632,45.9408,0.002032,1.043984,48.4802,45.2208,52.14
2021-10-12,47.126827239990234,47.648239824305655,47.11813852201932,47.29193940175184,19474400,46.787,47.9245,45.9495,0.0,1.043984,48.2541,45.3199,51.21
2021-10-13,47.13552474975586,47.30063693070213,46.74446609484136,47.0746904567339,12143300,46.7158,47.8854,45.9553,0.000185,1.044177,47.9382,45.4934,52.48
2021-10-14,47.457054138183594,47.63085833024391,47.19634950761274,47.26586919541332,13704000,46.6836,47.8668,45.9628,0.006821,1.051299,47.7801,45.5871,58.45
2021-10-15,47.344078063964844,47.6916864271447,47.178965914725886,47.48312074622898,17867000,46.6854,47.839,45.9684,-0.002381,1.048796,47.7861,45.5847,60.58
2021-10-18,46.87480926513672,47.2658678574428,46.805289579304045,47.231106357006894,15861800,46.6802,47.7995,45.97,-0.009912,1.0384,47.7761,45.5843,67.66
2021-10-19,47.05730056762695,47.10075078111191,46.72707297807145,46.96170810893677,11068500,46.6845,47.7634,45.9813,0.003893,1.042443,47.7859,45.5831,66.67
2021-10-20,47.47443389892578,47.58740380362592,47.022544335007744,47.083375303704486,12474800,46.7062,47.7331,45.9972,0.008864,1.051683,47.8533,45.5591,80.34
2021-10-21,47.23110580444336,47.50919117459896,47.10944386938017,47.44836020706737,14388300,46.7197,47.6991,46.0189,-0.005125,1.046293,47.8856,45.5538,70.21
2021-10-22,47.31801986694336,47.387539567113734,46.98779217477453,47.2658776055357,12828600,46.744,47.6649,46.0434,0.00184,1.048218,47.9396,45.5484,71.73
2021-10-25,47.126827239990234,47.33539293672426,46.94433432724752,47.25718121482891,11855000,46.771,47.6203,46.0622,-0.004041,1.043982,47.9761,45.5659,66.48
2021-10-26,47.335391998291016,47.43098446927233,47.12682630569184,47.20503802603663,12086700,46.8505,47.5754,46.0858,0.004426,1.048603,47.9779,45.7231,62.26
2021-10-27,48.24785614013672,48.73450717533219,48.03060174648429,48.63891471171889,24019800,46.9617,47.5523,46.1143,0.019277,1.068817,48.1807,45.7427,70.6
2021-10-28,48.69975280761719,48.76058378154395,48.33476364901718,48.44773687846949,15928000,47.1168,47.5516,46.1449,0.009366,1.078827,48.393,45.8406,72.54
2021-10-29,48.98652648925781,49.07343024769334,48.47380591712623,48.552017642198486,24463700,47.2624,47.5505,46.1809,0.005889,1.085181,48.6932,45.8316,73.88
2021-11-01,48.812713623046875,49.01259057445019,48.57808180451727,49.00389854262979,11651100,47.4006,47.5497,46.2182,-0.003548,1.08133,48.8713,45.9299,70.73
2021-11-02,48.75189208984375,49.09950049903858,48.638922174638985,49.07343102861278,11498900,47.5318,47.5512,46.256,-0.001246,1.079983,48.9925,46.0711,69.62
2021-11-03,48.91700744628906,48.951768950124276,48.47380655998871,48.66499151604294,10788300,47.6439,47.5633,46.294,0.003387,1.083641,49.1704,46.1174,68.42
2021-11-04,49.18639373779297,49.21246651943846,48.69105398203547,48.760576979704794,10820200,47.7621,47.5798,46.3321,0.005507,1.089609,49.3839,46.1403,72.36
2021-11-05,49.394962310791016,49.67304768768888,49.17770790289961,49.394962310791016,12886700,47.8803,47.6097,46.3733,0.00424,1.094229,49.6182,46.1424,82.66
2021-11-08,48.95176696777344,49.43841474160132,48.777962770675195,49.31675279814435,12828000,47.9715,47.6287,46.4109,-0.008972,1.084411,49.7343,46.2087,73.0
2021-11-09,49.09080505371094,49.11687452056446,48.74319669214855,49.021282055382855,10155800,48.0697,47.6414,46.4472,0.00284,1.087491,49.8531,46.2863,71.04
2021-11-10,49.29068374633789,49.4644846298689,48.917005879675365,49.134260299128485,8813600,48.1775,47.6559,46.4876,0.004072,1.091919,49.9835,46.3715,77.12
2021-11-11,49.308067321777344,49.42972927323288,49.160332584267366,49.38627904986155,7257700,48.27,47.6641,46.5255,0.000353,1.092305,50.1099,46.4301,76.69
2021-11-12,49.19509506225586,49.52532273348237,49.14295280415495,49.31675701611836,10162500,48.3626,47.6688,46.5671,-0.002291,1.089802,50.1926,46.5326,78.33
2021-11-15,49.20378112792969,49.25592338321899,48.899626259674015,49.12556940251545,10289200,48.479,47.6742,46.6073,0.000177,1.089995,50.2038,46.7542,77.08
2021-11-16,48.85618209838867,49.48187266427995,48.83010930998998,49.20378723165275,13756500,48.569,47.691,46.6438,-0.007064,1.082295,50.1644,46.9736,60.54
2021-11-17,48.5867805480957,48.70844249837794,48.36083739972004,48.69975377980329,13288700,48.6246,47.6895,46.6797,-0.005514,1.076328,50.1346,47.1146,47.91
2021-11-18,48.15227508544922,48.60416472911911,47.91763988690679,48.517264277084024,15380100,48.6706,47.689,46.7124,-0.008943,1.066702,50.0524,47.2888,35.37
2021-11-19,47.90895462036133,48.221801574297096,47.70908091424459,48.178348030108246,15813700,48.7002,47.6879,46.7412,-0.005053,1.061312,49.9818,47.4186,34.52
2021-11-22,48.204410552978516,48.682369601899474,47.86549419674437,47.88287163267085,16905600,48.7541,47.6847,46.7703,0.006167,1.067857,49.8316,47.6766,41.32
2021-11-23,48.560707092285156,48.76058075349507,48.2304794578761,48.36952214893687,13835900,48.8153,47.688,46.8021,0.007391,1.07575,49.6693,47.9613,44.68
2021-11-24,48.16964340209961,48.525940467515866,47.822035053627644,48.41296725700664,12598900,48.8114,47.6802,46.8324,-0.008053,1.067087,49.677,47.9458,35.34
2021-11-26,46.692317962646484,47.57871636394385,46.561967304097585,47.43967367246814,14754300,48.711,47.6521,46.8523,-0.030669,1.03436,49.9954,47.4266,21.47
2021-11-29,47.430992126464844,47.56134280472364,46.86612924222414,46.97041044783912,22712500,48.6333,47.6545,46.8743,0.01582,1.050724,50.0308,47.2358,34.89
2021-11-30,45.933441162109375,46.96683437089195,45.92468172399012,46.94055939728101,30485200,48.4893,47.6336,46.8906,-0.031573,1.017549,50.3315,46.6471,25.29
